name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;402;0;310;3073;1042;3073;1180;0
header;200;140;200;173;1834;173;1834;140
A;1003;200;1003;225;1025;225;1025;200
B;819;575;819;592;847;592;847;575
B;1003;871;1003;899;1023;899;1023;871
C;996;1537;996;1567;1017;1567;1017;1537
A;635;2151;635;2162;642;2162;642;2151
B;587;2176;587;2191;607;2191;607;2176
B;667;2185;667;2199;675;2199;675;2185
D;997;2207;997;2233;1018;2233;1018;2207
A;902;2315;902;2340;916;2340;916;2315
D;628;2321;628;2337;637;2337;637;2321
A;1011;2582;1011;2583;1011;2583;1011;2582
C;787;2870;787;2896;810;2896;810;2870
