name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;146;0;238;3073;1066;3073;997;0
header;121;137;121;176;1754;176;1754;137
A;919;204;919;230;940;230;940;204
A;778;416;778;418;778;418;778;416
B;522;569;522;586;549;586;549;569
B;882;1242;882;1268;911;1268;911;1242
B;719;1297;719;1313;728;1313;728;1297
A;229;1340;229;1365;243;1365;243;1340
A;453;1480;453;1488;459;1488;459;1480
C;925;1530;925;1558;945;1558;945;1530
A;752;1571;752;1587;760;1587;760;1571
B;611;1617;611;1634;620;1634;620;1617
B;387;1988;387;2005;397;2005;397;1988
D;923;2198;923;2230;949;2230;949;2198
B;797;2561;797;2579;810;2579;810;2561
A;659;2616;659;2619;663;2619;663;2616
A;860;2987;860;2994;868;2994;868;2987
A;839;2995;839;2999;843;2999;843;2995
