name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;181;0;398;3085;1033;3085;1010;0
header;181;163;181;199;1884;199;1884;163
A;451;202;451;202;451;202;451;202
A;979;227;979;255;1001;255;1001;227
B;986;904;986;933;1007;933;1007;904
A;583;1177;583;1180;586;1180;586;1177
B;514;1341;514;1353;521;1353;521;1341
A;478;1500;478;1500;478;1500;478;1500
C;988;1572;988;1603;1010;1603;1010;1572
A;863;2051;863;2051;863;2051;863;2051
D;993;2251;993;2279;1014;2279;1014;2251
A;395;2926;395;2930;402;2930;402;2926
A;743;2930;743;2933;745;2933;745;2930
