name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;282;0;583;3079;1758;3079;1782;0
header;137;129;137;169;1809;169;1809;129
A;1496;69;1496;69;1496;69;1496;69
A;993;193;993;222;1016;222;1016;193
A;1681;330;1681;356;1695;356;1695;330
A;1375;740;1375;747;1382;747;1382;740
B;989;856;989;883;1011;883;1011;856
A;1181;877;1181;884;1188;884;1188;877
B;1501;1237;1501;1262;1515;1262;1515;1237
A;488;1269;488;1272;492;1272;492;1269
A;1343;1335;1343;1343;1350;1343;1350;1335
C;980;1516;980;1545;1001;1545;1001;1516
D;1310;1603;1310;1630;1347;1630;1347;1603
B;1017;1648;1017;1674;1032;1674;1032;1648
A;1296;1840;1296;1844;1300;1844;1300;1840
A;1296;1853;1296;1860;1301;1860;1301;1853
A;988;1976;988;1976;988;1976;988;1976
D;983;2185;983;2212;1002;2212;1002;2185
A;1575;2375;1575;2400;1589;2400;1589;2375
A;1021;2385;1021;2401;1030;2401;1030;2385
B;1169;2611;1169;2628;1179;2628;1179;2611
A;1482;2611;1482;2626;1490;2626;1490;2611
C;708;2837;708;2863;731;2863;731;2837
